,Timestamp,Consumo,Estacao
615,2020-03-11,70.10812,Primavera
616,2020-03-12,70.53708999999999,Primavera
617,2020-03-13,71.10038,Primavera
618,2020-03-14,65.14661,Primavera
619,2020-03-15,59.42646,Primavera
620,2020-03-16,69.13083,Primavera
621,2020-03-17,69.87097,Primavera
622,2020-03-18,69.68127,Primavera
623,2020-03-19,68.37708,Primavera
624,2020-03-20,66.32338,Primavera
625,2020-03-21,58.92925,Primavera
626,2020-03-22,53.99167,Primavera
627,2020-03-23,60.000989999999994,Primavera
628,2020-03-24,59.68822,Primavera
629,2020-03-25,59.10059,Primavera
630,2020-03-26,59.16139,Primavera
631,2020-03-27,59.29777,Primavera
632,2020-03-28,56.93683,Primavera
633,2020-03-29,53.64378,Primavera
634,2020-03-30,59.305910000000004,Primavera
635,2020-03-31,60.40836,Primavera
636,2020-04-01,60.394760000000005,Primavera
637,2020-04-02,60.96757,Primavera
638,2020-04-03,60.21373,Primavera
639,2020-04-04,55.37151,Primavera
640,2020-04-05,52.58464,Primavera
641,2020-04-06,59.38317,Primavera
642,2020-04-07,59.29994,Primavera
643,2020-04-08,58.107620000000004,Primavera
644,2020-04-09,56.669160000000005,Primavera
645,2020-04-10,50.265620000000006,Primavera
646,2020-04-11,51.275980000000004,Primavera
647,2020-04-12,49.210989999999995,Primavera
648,2020-04-13,56.34992,Primavera
649,2020-04-14,56.90324,Primavera
650,2020-04-15,56.64336,Primavera
651,2020-04-16,56.39348,Primavera
652,2020-04-17,56.23725,Primavera
653,2020-04-18,52.71397,Primavera
654,2020-04-19,49.2749,Primavera
655,2020-04-20,54.25065,Primavera
656,2020-04-21,53.22606,Primavera
657,2020-04-22,57.14845,Primavera
658,2020-04-23,57.44027,Primavera
659,2020-04-24,57.84932,Primavera
660,2020-04-25,54.19248,Primavera
661,2020-04-26,50.91524,Primavera
662,2020-04-27,57.323260000000005,Primavera
663,2020-04-28,58.32633,Primavera
664,2020-04-29,58.75006,Primavera
665,2020-04-30,58.710800000000006,Primavera
666,2020-05-01,53.0895,Primavera
667,2020-05-02,52.588809999999995,Primavera
668,2020-05-03,49.744279999999996,Primavera
669,2020-05-04,56.56505,Primavera
670,2020-05-05,58.29658,Primavera
671,2020-05-06,58.83128,Primavera
672,2020-05-07,57.255559999999996,Primavera
673,2020-05-08,56.59411,Primavera
674,2020-05-09,53.11057,Primavera
675,2020-05-10,48.73578,Primavera
676,2020-05-11,56.38053,Primavera
677,2020-05-12,58.12765,Primavera
678,2020-05-13,58.5574,Primavera
679,2020-05-14,58.50214,Primavera
680,2020-05-15,57.62504,Primavera
681,2020-05-16,53.4348,Primavera
682,2020-05-17,49.31878,Primavera
683,2020-05-18,56.59285,Primavera
684,2020-05-19,58.102059999999994,Primavera
685,2020-05-20,58.51424,Primavera
686,2020-05-21,58.705760000000005,Primavera
687,2020-05-22,58.66171,Primavera
688,2020-05-23,54.459669999999996,Primavera
689,2020-05-24,49.32318,Primavera
690,2020-05-25,54.39116,Primavera
691,2020-05-26,56.18825,Primavera
692,2020-05-27,56.603759999999994,Primavera
693,2020-05-28,56.962590000000006,Primavera
694,2020-05-29,56.49421,Primavera
695,2020-05-30,52.74839,Primavera
696,2020-05-31,48.927150000000005,Primavera
697,2020-06-01,55.73596,Verão
698,2020-06-02,57.415769999999995,Verão
699,2020-06-03,58.19246,Verão
700,2020-06-04,59.015480000000004,Verão
701,2020-06-05,58.64464,Verão
702,2020-06-06,54.64801,Verão
703,2020-06-07,49.950309999999995,Verão
704,2020-06-08,57.58563,Verão
705,2020-06-09,59.4521,Verão
706,2020-06-10,60.04862,Verão
707,2020-06-11,56.68379,Verão
708,2020-06-12,58.01419,Verão
709,2020-06-13,54.68912,Verão
710,2020-06-14,50.01417,Verão
711,2020-06-15,56.91036,Verão
712,2020-06-16,58.06986,Verão
713,2020-06-17,57.935520000000004,Verão
714,2020-06-18,58.07616,Verão
715,2020-06-19,58.183930000000004,Verão
